-0.0564609285099567,0.124265722733904,0.0233155012045414,-0.110713135145871,-0.0608023032868916,0.0559574397222609
-0.065949959039456,0.118702599114483,0.0281233483357761,-0.107523446173731,-0.0671335801538284,0.0546170922041244
-0.0751415042677196,0.112604311345446,0.0328043281312715,-0.103880544127813,-0.0731074066022406,0.0530440281649406
-0.0839988009136367,0.106004935692937,0.0373393924688866,-0.0998436712221371,-0.0786547100415398,0.0512647734646507
-0.0924906062869292,0.0989436553538687,0.0417120098004681,-0.0954809463673434,-0.0837226678574666,0.0493107229962201
-0.100591594714169,0.0914639321370613,0.045908386049302,-0.0908665720144247,-0.0882750519301836,0.0472167921162504
-0.108283308274715,0.0836117892763906,0.0499179853242059,-0.0860751927227758,-0.092293900827939,0.0450187257260019
-0.115553399045683,0.07543370663114,0.0537332317016701,-0.0811777951421285,-0.0957764991383962,0.0427510001515196
-0.122395456030977,0.0669756631628752,0.0573494571459929,-0.0762394286609142,-0.0987341576992811,0.0404456721739472
-0.129201054375248,0.05772402067434,0.0609746151324235,-0.0710076905472779,-0.101329746029539,0.0379853086643858
-0.135526333263268,0.0482572755208162,0.0643731101798425,-0.0658533434251091,-0.103396101168123,0.0355448348729598
-0.141380524435332,0.0386223673310654,0.0675478593302799,-0.0608233714558431,-0.104976969477313,0.0331486012558575
-0.146776739421699,0.0288619150919506,0.0705038142177566,-0.0559536198212498,-0.106119546054473,0.0308156500060474
-0.152635125633883,0.0171127652499859,0.0737517019919216,-0.0503916033587201,-0.106977017830295,0.0281360064383625
-0.157896463131153,0.00529582403989387,0.0767111307313808,-0.0451206507524629,-0.107360621874518,0.0255821644420899
-0.162593509271504,-0.00654060594828088,0.0793964276734133,-0.0401551434208489,-0.107344283743099,0.0231636130901794
-0.166760088012928,-0.0183561562467766,0.0818227062480052,-0.0354986489067475,-0.106994727607053,0.0208843333723711
-0.171035790657197,-0.0322092577023607,0.0843706406948851,-0.0304002426297649,-0.106235178402976,0.0183760735597008
-0.174675763553391,-0.0459437147751067,0.0866050107098477,-0.0257063930426974,-0.105177090278893,0.0160547775532612
-0.177731019991829,-0.0595249923418821,0.0885494963933928,-0.0213944408158557,-0.103889255541628,0.0139117244582684
-0.180249484882207,-0.0729269040561652,0.0902265546742428,-0.0174383204398163,-0.10242791777164,0.0119361127304519
-0.182615412574173,-0.0886681903876609,0.0919079998633204,-0.0131415631393844,-0.100518022404889,0.00977954085935246
-0.184348050611612,-0.104103245493129,0.093270760846802,-0.00926608502303731,-0.0984849042857054,0.00782397134888681
-0.185509366109365,-0.119216329755193,0.0943444838345488,-0.0057682741936293,-0.0963752611478526,0.00604973727201875
-0.186154870419063,-0.133998317179113,0.0951558937368511,-0.00260776809567801,-0.094224326887967,0.00443836850458699
-0.186321307197824,-0.150862066963594,0.0958040206832022,0.000709870198401216,-0.0916902121039374,0.00273759744196816
-0.185919065541504,-0.167266649267711,0.0961597836816343,0.0036678623731498,-0.089164515696054,0.00121224263036262
-0.185009351066269,-0.183215330299026,0.0962530972335561,0.00631137859149878,-0.0866686628213592,-0.000158971513279826
-0.183645745621005,-0.1987148818063,0.0961102812541407,0.00867960769558319,-0.0842172021791209,-0.00139463914515387
-0.181619981301451,-0.215678571630426,0.0956942553102303,0.0110634899833515,-0.0815151593358173,-0.00264635559849869
-0.179133964371934,-0.232096843590781,0.0950357640754235,0.0131805671031624,-0.078889228886029,-0.00376558924916293
-0.176238797823162,-0.247985603310987,0.0941602275065585,0.0150658930084972,-0.0763438560699336,-0.00476926047920816
-0.172978954948114,-0.263361565228359,0.0930898643629268,0.0167492384259541,-0.0738806748234329,-0.00567181148813165
-0.168733134010346,-0.280801345365834,0.0916087698547987,0.0185032350521573,-0.0710898414922284,-0.0066197847765933
-0.164091028006122,-0.297582916834607,0.0899125668441165,0.0200467831422347,-0.0684092021307898,-0.00746157260630487
-0.159099902675956,-0.313732222775718,0.0880251442340914,0.0214085909381289,-0.0658348597732618,-0.00821128577772488
-0.153800663793697,-0.329274344471367,0.0859672648986813,0.0226127211812963,-0.0633620538252084,-0.00888080196112222
-0.147217599782268,-0.346818705507579,0.0833515439624728,0.0238546694772906,-0.0605749739924034,-0.00957930213036212
-0.140306454690164,-0.363591697771252,0.0805501218702508,0.0249329297099426,-0.0579126337134233,-0.010193898180772
-0.133110458270253,-0.379627371054784,0.0775851947650509,0.0258701467096021,-0.0553666368250086,-0.0107358995706813
-0.125666938356787,-0.394957615559751,0.0744760121726368,0.0266851708679184,-0.0529288724954322,-0.0112147584248266
-0.116960504872827,-0.41153773290923,0.0707938711648755,0.0274816239091125,-0.0502838115249413,-0.0116915446775637
-0.108017510004181,-0.427287241939623,0.0669686033506178,0.0281595868340936,-0.0477579443211297,-0.0121066228788511
-0.0988735599589972,-0.442242861991511,0.063018782283024,0.0287348928574051,-0.0453417878508352,-0.0124680220529252
-0.0895595586079173,-0.456438543026195,0.0589605985402207,0.0292207522991595,-0.0430266433916914,-0.0127824676060485
-0.0787321189950697,-0.471783654621993,0.0542040833718328,0.0296807588421931,-0.0404923316142804,-0.0130916938000133
-0.0677522619782306,-0.486217971902332,0.0493427197020861,0.0300516463723637,-0.0380692616155267,-0.0133537818883995
